id,name,description,createdAt,modifiedAt,hCode,hLevel,typeCode,typeName,subTypeCode,subTypeName,dateIn,dateOut,hospitalHI,createdById,createdByName,modifiedById,modifiedByName,assignedUserId,assignedUserName,provinceId,provinceName
5fa10dadbf17b9060,รพ.เฉพาะทางมะเร็งกรุงเทพขนาดเล็ก,,"2020-11-03 07:58:37","2022-12-07 21:03:45",11711,39,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2018-10-02,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadc0d601e6d,รพ.วิชัยยุทธโรงพยาบาลทั่วไปขนาดใหญ่,,"2020-11-03 07:58:37","2023-04-07 21:06:13",11714,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2023-04-06,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadc28f90e62,"รพ.พญาไท 1",,"2020-11-03 07:58:37","2022-12-07 21:03:46",11715,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadc609596ef,รพ.เทพธารินทร์,,"2020-11-03 07:58:37","2022-12-07 21:03:43",11720,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2021-07-08,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadc7afdb3dd,"รพ.ทั่วไปขนาดใหญ่ เปาโลโชคชัย 4",,"2020-11-03 07:58:37","2022-12-07 21:03:39",11721,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2022-05-13,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadc9640e411,รพ.มงกุฎวัฒนะ,,"2020-11-03 07:58:37","2022-12-07 21:03:39",11722,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2020-04-22,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dadcb183dda4,รพ.เด็กสินแพทย์,,"2020-11-03 07:58:37","2022-12-07 21:03:39",11723,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf214717e0d,รพ.นวศรีเนอสซิ่งโฮม,,"2020-11-03 07:58:39","2022-12-07 21:03:40",11728,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2009-09-21,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf232e5e301,รพ.ทั่วไปขนาดใหญ่ลาดพร้าว,,"2020-11-03 07:58:39","2022-12-07 21:03:40",11729,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2020-11-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf24e480b87,"รพ.ไทยนครินทร์ โรงพยาบาลทั่วไปขนาดใหญ่",,"2020-11-03 07:58:39","2023-02-20 21:05:10",11730,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2023-02-19,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf269e240d4,"สถานพยาบาลเวชกรรมบางปะกอก 2",,"2020-11-03 07:58:39","2022-12-07 21:03:44",11734,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2013-07-11,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf354feb293,รพ.หัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่,,"2020-11-03 07:58:39","2022-12-07 21:03:45",11750,38,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2022-04-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10daf7a691eed0,รพ.สมิติเวช,,"2020-11-03 07:58:39","2022-12-07 21:03:43",11811,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2010-08-24,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc89d1f2bd12,สถานพยาบาลเรือนจำพิเศษธนบุรี,,"2020-11-03 07:59:04","2022-12-07 21:03:55",15120,36,0012,"รัฐนอก สธ.",001213,สังกัดกระทรวงยุติธรรม,2018-11-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc89f52d1a9d,สถานพยาบาลทัณฑสถานหญิงธนบุรี,,"2020-11-03 07:59:04","2022-12-07 21:03:55",15122,36,0012,"รัฐนอก สธ.",001213,สังกัดกระทรวงยุติธรรม,2018-11-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8b313bbca7,"สหคลินิกแพทย์ปัญญา 2",,"2020-11-03 07:59:04","2022-12-07 21:03:57",15141,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8b4c583dc1,คลินิกศรีวิชัยฉิมพลีคลินิกเวชกรรม,,"2020-11-03 07:59:04","2022-12-07 21:03:57",15142,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2012-09-14,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8b6641e171,"อินทัชเมดิแคร์คลินิกเวชกรรม สาขาประชาอุทิศ (วิเศษสุขนคร 25)",,"2020-11-03 07:59:04","2022-12-07 21:03:52",15143,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8b7f80e7d4,เทียนทะเลคลินิกเวชกรรม,,"2020-11-03 07:59:04","2022-12-07 21:03:52",15144,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-09-18,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8b9a8d29fe,บางขุนเทียน2คลินิกเวชกรรม,,"2020-11-03 07:59:04","2022-12-07 21:03:52",15145,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-09-18,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8bb553f7da,บางบอนคลินิกเวชกรรม,,"2020-11-03 07:59:04","2022-12-07 21:03:52",15146,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-09-18,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8bcfc6e9ff,"รพ.บางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15147,37,0013,เอกชน,001302,"โรงพยาบาล (เอกชน)",2021-07-08,,เข้าร่วม,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8beb8c72b2,คลินิกเวชกรรมแพทย์ศรีนครินทร์,,"2020-11-03 07:59:04","2022-12-07 21:03:54",15148,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c079e6ae3,คลินิกบางปะกอกคลินิกเวชกรรม,,"2020-11-03 07:59:04","2022-12-07 21:03:54",15149,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c2322a587,"นวมินทร์การแพทยสหคลินิก สาขาหน้านิคมอุตสาหกรรมลาดกระบัง",,"2020-11-03 07:59:04","2022-12-07 21:03:55",15150,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c3f32e4b0,นวมินทร์คลินิกเวชกรรมสาขาเคหะร่มเกล้า,,"2020-11-03 07:59:04","2023-03-28 21:02:56",15151,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2023-03-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c5922b96e,คลินิกนวมินทร์คลินิกเวชกรรม(สาขาหัวตะเข้),,"2020-11-03 07:59:04","2022-12-07 21:03:55",15152,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c72c6c0de,คลินิกเวชกรรมแพทย์ฉัตรลดา,,"2020-11-03 07:59:04","2022-12-07 21:03:55",15153,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8c8d8d9859,"คลินิกเวชกรรมเกษมราษฎร์ สาขาทับช้างล่าง",,"2020-11-03 07:59:04","2022-12-07 21:03:56",15154,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-07-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8ca7a5f98d,"คลินิกเวชกรรมกล้วยน้ำไท สาขาสาทร",,"2020-11-03 07:59:04","2022-12-07 21:03:56",15155,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8cc13e5ee5,"คลินิกเวชกรรมกล้วยน้ำไท สาขาชุมชน 70 ไร่",,"2020-11-03 07:59:04","2022-12-07 21:03:57",15156,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8cdb068db6,คลินิกเวชกรรมคลองเตย,,"2020-11-03 07:59:04","2022-12-07 21:03:58",15157,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8cf5d82f5d,"คลินิกเวชกรรมเกษมราษฎร์ สาขาหทัยราษฎร์",,"2020-11-03 07:59:04","2022-12-07 21:03:58",15158,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2011-08-31,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d10d7ee6c,"คลินิกเวชกรรมกล้วยน้ำไท สาขารัชดา 36",,"2020-11-03 07:59:04","2022-12-07 21:03:58",15159,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-07-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d2a1b451a,"คลินิกเวชกรรมเกษมราษฎร์ สาขาพุทธมณฑลสาย 2",,"2020-11-03 07:59:04","2022-12-07 21:03:58",15160,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2010-10-11,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d4386ab8e,เรือพระร่วงสหคลินิก,,"2020-11-03 07:59:04","2022-12-07 21:03:58",15161,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-07-09,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d5d2eecc4,คลินิกเวชกรรมชุมชนลาซาล,,"2020-11-03 07:59:04","2022-12-07 21:03:58",15162,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2021-01-19,,เข้าร่วม,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d77113487,"คลินิกกล้วยน้ำไท สาขาราม2",,"2020-11-03 07:59:04","2022-12-07 21:03:52",15163,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8d919e5ade,"คลินิกเวชกรรมกล้วยน้ำไท สาขาสุภาพงษ์3",,"2020-11-03 07:59:04","2022-12-07 21:03:52",15164,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8dab65282b,"คลินิกเวชกรรมปิยะมินทร์ สาขาราม2",,"2020-11-03 07:59:04","2022-12-07 21:03:53",15165,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-07-09,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8ddfa116ea,"คลินิกเวชกรรมปิยะมินทร์ สาขาวัดตะกล่ำ",,"2020-11-03 07:59:04","2022-12-07 21:03:53",15167,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-05-22,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8e08eb4a8a,"คลินิกเวชกรรมกล้วยน้ำไท สาขาสุขุมวิท 56",,"2020-11-03 07:59:04","2022-12-07 21:03:53",15168,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8e347aa858,"คลินิกเวชกรรมกล้วยน้ำไท สาขาอ่อนนุช",,"2020-11-03 07:59:04","2022-12-07 21:03:53",15169,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8e635f25a1,"สหคลินิกกล้วยน้ำไท สาขาสุขุมวิท 93",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15170,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8e96f64fc3,"คลินิกปิยะมินทร์ สาขาอุดมสุข",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15171,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-07-09,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8ec5028a16,"เพชรเกษม 54 คลินิกเวชกรรม",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15172,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-07-09,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8ee7b66ca8,"คลินิกเวชกรรมเกษมราษฎร์ สาขาเคหะร่มเกล้า",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15173,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2011-08-31,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8f185ee583,"สหคลินิกกล้วยน้ำไท สาขาอโศก",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15174,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc8f3a3b88e3,"คลินิกสหคลินิกกล้วยน้ำไท สาขาเยาวราช",,"2020-11-03 07:59:04","2022-12-07 21:03:54",15175,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-07-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc901ad18c93,"คลินิกนวมินทร์คลินิกเวชกรรม(สาขา ม. มหานคร)",,"2020-11-03 07:59:05","2022-12-07 21:03:54",15176,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc903bf97412,"คลินิกกล้วยน้ำไท สาขาทุ่งสองห้อง",,"2020-11-03 07:59:05","2022-12-07 21:03:56",15177,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2020-10-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc906718905a,คลินิกเวชกรรมคลองตัน,,"2020-11-03 07:59:05","2022-12-07 21:03:56",15179,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-07-01,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9082a25889,คลินิกคลินิกสองแพทย์พุทธมณฑล,,"2020-11-03 07:59:05","2022-12-07 21:03:56",15180,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc909d6b5a42,ณัฎฐา-รัชตะคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:27",16344,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc90b6d5f3a3,ประนอมคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:27",16345,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc90d7c8020e,คลินิกแพทย์คทาวุธ,,"2020-11-03 07:59:05","2022-12-07 21:04:27",16346,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc90f25ea9d1,พรศักดิ์คลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:27",16347,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc910c2dd00d,"คลินิกบ้านแพทย์ 284",,"2020-11-03 07:59:05","2022-12-07 21:04:27",16348,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9125539700,คลินิกโอชาการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16349,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc91401a454b,บางนาโพลีคลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16350,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9159dfcea9,คลินิกอุดมแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16351,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9175360acb,รวมแพทย์คลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16352,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc918f689ac4,สุวัตคลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16353,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc91a8c91613,บุญชัยคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16354,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc91c2de295c,นพเวชกรรมคลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16355,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc91dd491227,"คลินิกแพทย์วีระ - อุษา",,"2020-11-03 07:59:05","2022-12-07 21:04:32",16356,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc91f7ca3840,คลินิกเกษมการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16357,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc921661a5f5,คลินิกสินเงินเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16358,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9230170b89,วโรทัยคลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16359,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc924b1511e8,"คลินิกแพทย์นุกูล เวชกรรม",,"2020-11-03 07:59:05","2022-12-07 21:04:32",16360,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc927490b0fc,ชวนะแพทย์คลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16361,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc928e400f03,คลินิกเกษรการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16362,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc92a9194c34,เอกเวชคลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16363,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc92c3c7ef74,แสงไพโรจน์คลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16364,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc92df980368,บุญรัตน์คลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16365,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc92f8b9302e,กออนันตกูลคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16366,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9311793c8c,คลินิกสิงห์ทองการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16367,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc932c3cfe83,แพนคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16368,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc934544259f,เทพลีลาคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16369,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc935dbd74ae,นายแพทย์ประสิทธิ์คลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16373,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9376f2d909,คลินิกเวชกรรมวรเวช,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16374,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc93907b1f3d,คลินิกสมจิตต์การแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16376,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc93aa624a18,สถานพยาบาลสุกิจการแพทย์,,"2020-11-03 07:59:05","2020-12-22 09:31:04",16377,1,0013,เอกชน,001305,"คลินิก (เอกชน)",,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc93c6c688c5,คลินิกแพทย์ศักดิ์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16378,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc93df1b1f44,คลินิกแพทย์ลีนแฮปปี้แลนด์,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16379,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc93f8064b3b,บางกระบือคลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16380,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9411eeb452,คลินิกวัลลภเวชการ,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16381,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc942b7b3f68,นายแพทย์ชาญชัยคลินิก,,"2020-11-03 07:59:05","2022-12-07 21:04:32",16382,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc944508dcde,"กรุงเทพคลินิกแพทย์ สาขา 2",,"2020-11-03 07:59:05","2022-12-07 21:04:33",16383,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc945e3f1120,สังข์กระจายคลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:33",16386,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc9477baccf1,เมโกะคลินิกแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:33",16387,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc94913b79c1,ศิริราชคลินิกการแพทย์,,"2020-11-03 07:59:05","2022-12-07 21:04:37",16388,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc94b450b032,เจริญพาศน์คลินิกเวชกรรม,,"2020-11-03 07:59:05","2022-12-07 21:04:37",16389,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
5fa10dc94cdadfe21,คลินิกแพทย์ธีระวัฒน์,,"2020-11-03 07:59:05","2022-12-07 21:04:37",16390,36,0013,เอกชน,001305,"คลินิก (เอกชน)",2009-04-27,,,1,Admin,system,System,,,5fa0e2c547a4253f2,กรุงเทพมหานคร
